id_amat;id_via;anagrafica;gerarchia;rete;tipologia;sede;marcia;norma;fine_lavor;lunghezza;LONG_X_4326_CENTROID;LAT_Y_4326_CENTROID;Location
604;"4068";CORSO LODI;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"2002";"94";9.20507646769221;45.4503347020623;"(45.450334702062264, 9.205076467692209)"
605;"7087";VIALE GIORGIO BYRON;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"1998";"96";9.17803615127811;45.4768664721734;"(45.476866472173405, 9.178036151278114)"
606;"1020";VIA DELIO TESSA;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"2000";"50";9.18409518854379;45.473292250148;"(45.47329225014804, 9.184095188543791)"
607;"2275";VIA PADOVA;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;corsia ciclabile;"2006";"24";9.21871200159535;45.4875693556265;"(45.48756935562647, 9.21871200159535)"
608;"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"1989";"19";9.17076850270661;45.470388667295;"(45.47038866729502, 9.170768502706608)"
609;"1023";VIA ANCONA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - discorde;attraversamento - ciclabile;"2000";"8";9.187183970808;45.4738953379891;"(45.473895337989134, 9.187183970807997)"
610;"3178";VIALE MOLISE;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"2002";"115";9.22412723850023;45.4581179673701;"(45.4581179673701, 9.224127238500227)"
611;"3251";VIA TUCIDIDE;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"2007";"4";9.24556873233733;45.4705405897739;"(45.47054058977392, 9.245568732337325)"
612;"1023";VIA ANCONA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - discorde;corsia ciclabile;"2000";"40";9.18748836657205;45.473925847875;"(45.47392584787499, 9.187488366572047)"
613;"7082";VIA LEGNANO;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"1998";"29";9.18093436858034;45.4771729269187;"(45.47717292691874, 9.180934368580337)"
614;"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"1989";"24";9.17017985971756;45.4701447928386;"(45.470144792838575, 9.170179859717557)"
615;"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile con lanterna bici;"1989";"24";9.17037520867855;45.4699973356418;"(45.46999733564185, 9.170375208678546)"
616;"3140";VIALE MUGELLO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"2002";"136";9.22374688547688;45.4614031541496;"(45.46140315414958, 9.223746885476885)"
617;"3140";VIALE MUGELLO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"2002";"138";9.22408181312731;45.4614155186059;"(45.461415518605925, 9.224081813127313)"
618;"6874";VIA ROBERTO KOCH;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2008";"18";9.11465569176641;45.444671661723;"(45.44467166172304, 9.114655691766407)"
619;"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile con lanterna bici;"1989";"11";9.16767330282935;45.4682364518029;"(45.468236451802895, 9.167673302829352)"
620;"6196";VIA GIOVANNI DE ALESSANDRI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"1989";"15";9.15893047405492;45.4631645550395;"(45.46316455503947, 9.158930474054923)"
621;"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"1989";"10";9.16926480127918;45.4695465472845;"(45.46954654728454, 9.169264801279184)"
622;"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"1989";"6";9.1669989411489;45.4677966129399;"(45.467796612939885, 9.1669989411489)"
623;"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"1989";"80";9.16988876488869;45.4696765895264;"(45.46967658952637, 9.169888764888693)"
624;"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"1989";"81";9.16968855602346;45.4698239605164;"(45.46982396051641, 9.169688556023463)"
625;"6291";VIA DOMENICO CIMAROSA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"1989";"26";9.15869574403198;45.4642340265317;"(45.46423402653167, 9.158695744031982)"
626;"6291";VIA DOMENICO CIMAROSA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"1989";"121";9.15886728819817;45.4659571954932;"(45.46595719549322, 9.158867288198168)"
627;"2106";BASTIONI DI PORTA VENEZIA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile con lanterna bici;"2011";"26";9.20087422626575;45.4760672104409;"(45.476067210440924, 9.200874226265746)"
628;"6196";VIA GIOVANNI DE ALESSANDRI;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"1989";"115";9.15916994750773;45.4626044656002;"(45.46260446560022, 9.159169947507735)"
629;"2390";VIA PALMANOVA;;verde;promiscuo pedoni;parco o area verde;bidirezionale;percorso promiscuo - pedonale e ciclabile;"2005";"403";9.25607712138604;45.5101155203117;"(45.51011552031169, 9.25607712138604)"
630;"6088";VIA MARIO PAGANO;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"1989";"17";9.16051227791426;45.4683791433957;"(45.468379143395666, 9.160512277914258)"
631;"6291";VIA DOMENICO CIMAROSA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"1989";"16";9.15866514813456;45.465021437287;"(45.46502143728703, 9.158665148134563)"
632;"2275";VIA PADOVA;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;corsia ciclabile;"2006";"23";9.22337573628712;45.4910128840741;"(45.49101288407409, 9.223375736287124)"
634;"5090";VIA OLONA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;ordinanza lavori stradali;"2025";"114";9.17186663892061;45.4605347695168;"(45.46053476951677, 9.171866638920612)"
635;"6186";VIA MARIO PAGANO;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"1989";"133";9.16011837521715;45.4678304242489;"(45.467830424248895, 9.160118375217154)"
636;"5091";PIAZZA SANT'AGOSTINO;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"2025";"92";9.17026970271002;45.4590945197427;"(45.45909451974273, 9.170269702710025)"
637;"6108";VIA GIUSEPPE DEZZA;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"1989";"23";9.15934554579254;45.4619706265641;"(45.46197062656414, 9.15934554579254)"
639;"3110";PIAZZA ERMETE NOVELLI;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"2011";"26";9.2188024286302;45.4707062512835;"(45.47070625128349, 9.218802428630198)"
640;"3379";VIA ELIO VITTORINI;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"2002";"145";9.26248698950456;45.4446073556281;"(45.44460735562809, 9.262486989504563)"
641;"6193";VIA MARIO PAGANO;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"1989";"6";9.15963856871771;45.4673710124027;"(45.4673710124027, 9.159638568717705)"
642;"6196";VIA GIOVANNI DE ALESSANDRI;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"1989";"93";9.15889466156962;45.4636537173648;"(45.46365371736477, 9.158894661569615)"
644;"6291";VIA DOMENICO CIMAROSA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"1989";"16";9.15862277902628;45.4651511384123;"(45.4651511384123, 9.158622779026278)"
645;"6291";VIA DOMENICO CIMAROSA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"1989";"11";9.15848693417225;45.4643098138076;"(45.464309813807645, 9.158486934172245)"
646;"6196";VIA DOMENICO CIMAROSA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"1989";"11";9.1588515222956;45.4641243178532;"(45.46412431785325, 9.1588515222956)"
647;"6196";VIA GIUSEPPE DEZZA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"1989";"9";9.15942738846784;45.4620773599006;"(45.46207735990062, 9.159427388467837)"
648;"6108";VIA GIUSEPPE DEZZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"1989";"13";9.16040756118985;45.4606480217119;"(45.46064802171192, 9.160407561189853)"
650;"6108";VIA GIUSEPPE DEZZA;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"1989";"28";9.16168832711965;45.4599695223532;"(45.45996952235318, 9.161688327119649)"
651;"5091";PIAZZA SANT'AGOSTINO;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"2025";"16";9.17079501633397;45.4595609254868;"(45.45956092548677, 9.170795016333972)"
652;"5090";VIA OLONA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;ordinanza lavori stradali;"2025";"87";9.17265679449262;45.4612506805448;"(45.4612506805448, 9.172656794492617)"
653;"6108";VIA GIUSEPPE DEZZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"1989";"11";9.1628526675134;45.4596238523988;"(45.459623852398764, 9.162852667513404)"
654;"6108";VIA GIUSEPPE DEZZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"1989";"13";9.1627577572246;45.4593544515438;"(45.45935445154379, 9.1627577572246)"
656;"2390";VIA PALMANOVA;;urbana;promiscuo pedoni;carreggiata;bidirezionale;FACILITAZIONE - divieto di transito ecc. bici;"2005";"102";9.24633220492059;45.5036259714319;"(45.50362597143185, 9.24633220492059)"
657;"4068";CORSO LODI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2013";"19";9.20674589332788;45.4492405424657;"(45.44924054246573, 9.206745893327883)"
658;"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile con lanterna bici;"2011";"27";9.19829567234595;45.4793912211642;"(45.479391221164164, 9.19829567234595)"
659;"6900";PIAZZA SANDRO PERTINI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"2004";"77";9.07016467116367;45.4574484332418;"(45.45744843324175, 9.07016467116367)"
660;"6788";VIA ANTONIO MOSCA;;urbana;promiscuo pedoni;passerella;bidirezionale;percorso promiscuo - pedonale e ciclabile;"2012";"66";9.08209170886941;45.4573045538211;"(45.457304553821096, 9.082091708869408)"
661;"6900";PIAZZA SANDRO PERTINI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2004";"33";9.07044385426605;45.4570592287621;"(45.45705922876212, 9.070443854266047)"
662;"6785";VIA CUSAGO;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2005";"8";9.06373865024709;45.4562592149196;"(45.45625921491965, 9.063738650247094)"
663;"6744";VIA CASCINA BELLARIA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2009";"12";9.10639495040466;45.4798283041244;"(45.47982830412438, 9.106394950404662)"
664;"6785";VIA CUSAGO;;ciclabile;ciclabile sede propria;margine;monodirezionale - concorde;corsia ciclabile;"2005";"389";9.06139677239897;45.4555678044613;"(45.455567804461324, 9.061396772398968)"
665;"6854";VIA VALSESIA;;verde;promiscuo pedoni;parco o area verde;bidirezionale;percorso promiscuo - pedonale e ciclabile;"2007";"10";9.09868929241232;45.4506816370107;"(45.4506816370107, 9.098689292412317)"
666;"6854";VIA VALSESIA;;verde;promiscuo pedoni;parco o area verde;bidirezionale;percorso promiscuo - pedonale e ciclabile;"2007";"46";9.09879266400694;45.4508703311894;"(45.45087033118944, 9.098792664006945)"
667;"6707";VIA BISCEGLIE;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2006";"17";9.11849761434026;45.4510304103936;"(45.45103041039357, 9.118497614340257)"
668;"6707";VIA BISCEGLIE;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile con lanterna bici;"2006";"13";9.11964327987403;45.4487249076312;"(45.4487249076312, 9.119643279874028)"
669;"6707";VIA BISCEGLIE;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile con lanterna bici;"2006";"28";9.11931197982488;45.4486068043385;"(45.44860680433853, 9.119311979824875)"
670;"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"1989";"63";9.16732256784805;45.4680077088069;"(45.468007708806894, 9.167322567848053)"
671;"6108";VIA GIUSEPPE DEZZA;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"1989";"152";9.15973306889669;45.4613039993542;"(45.46130399935418, 9.159733068896692)"
672;"6854";VIA VALSESIA;;urbana;promiscuo pedoni;passerella;bidirezionale;percorso promiscuo - pedonale e ciclabile;"2007";"62";9.09856600137258;45.4513173216018;"(45.451317321601756, 9.098566001372582)"
673;"6854";VIA VALSESIA;;urbana;promiscuo pedoni;passerella;bidirezionale;percorso promiscuo - pedonale e ciclabile;"2007";"67";9.09823987261677;45.4525159361971;"(45.45251593619706, 9.098239872616766)"
674;"6857";VIA GIOVANNI BENSI;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"2008";"240";9.11893475419272;45.4466383550303;"(45.44663835503034, 9.118934754192724)"
675;"6857";VIA GIOVANNI BENSI;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"2008";"69";9.11715575190641;45.4460451757649;"(45.44604517576485, 9.117155751906415)"
676;"6857";VIA GIOVANNI BENSI;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"2008";"40";9.11652298495942;45.4458465472456;"(45.44584654724558, 9.11652298495942)"
677;"2390";VIA PALMANOVA;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"1995";"62";9.25477747284905;45.5106479827498;"(45.510647982749816, 9.254777472849048)"
678;"5377";VIA PIETRO GIORDANI;;urbana;promiscuo pedoni;ponte;bidirezionale;percorso promiscuo - pedonale e ciclabile;"2004";"130";9.12501480848155;45.4398994988425;"(45.43989949884254, 9.125014808481552)"
679;"5377";VIA PIETRO GIORDANI;;urbana;promiscuo pedoni;ponte;bidirezionale;percorso promiscuo - pedonale e ciclabile;"2004";"89";9.1253861519733;45.4389532624365;"(45.43895326243649, 9.125386151973302)"
680;"5377";VIA PIETRO GIORDANI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2006";"5";9.12216960781499;45.4452152851259;"(45.44521528512592, 9.122169607814985)"
681;"6857";VIA GIOVANNI BENSI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2008";"8";9.11624664061423;45.445759748079;"(45.44575974807904, 9.116246640614232)"
682;"6874";VIA ROBERTO KOCH;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"2008";"63";9.11461549392474;45.4449658789225;"(45.44496587892253, 9.114615493924738)"
683;"5142";PIAZZALE DELLE MILIZIE;;ciclabile;ciclabile segnaletica;ponte;monodirezionale - concorde;corsia ciclabile;"2009";"116";9.15769443358286;45.4480032096684;"(45.44800320966836, 9.15769443358286)"
684;"1583";VIA GIUDITTA PASTA;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato;"2010";"105";9.18421264368318;45.5141493135786;"(45.51414931357862, 9.184212643683182)"
685;;STRADA DEL MOLINETTO DI LORENTEGGIO;;ciclabile;ciclabile sede propria;sottopasso;bidirezionale;corsia ciclabile;"2009";"58";9.11926825428301;45.4388408143234;"(45.43884081432337, 9.119268254283014)"
686;"6108";VIA GIUSEPPE DEZZA;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"1989";"9";9.16032207763388;45.460723390073;"(45.46072339007297, 9.160322077633877)"
687;"5142";PIAZZALE DELLE MILIZIE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2009";"14";9.15744659936803;45.4485610926817;"(45.44856109268172, 9.15744659936803)"
688;"5142";PIAZZALE DELLE MILIZIE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2009";"15";9.15733083587437;45.4487835997702;"(45.44878359977015, 9.157330835874369)"
689;"1088";VIALE ENRICO FERMI;;ciclabile;ciclabile sede propria;margine;bidirezionale;corsia ciclabile;"2009";"33";9.17904184707401;45.5128064915927;"(45.512806491592706, 9.179041847074009)"
690;"5142";PIAZZALE DELLE MILIZIE;;ciclabile;ciclabile segnaletica;ponte;monodirezionale - concorde;corsia ciclabile;"2009";"12";9.15739183305172;45.4486716105521;"(45.44867161055208, 9.15739183305172)"
691;"5275";VIALE CASSALA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2009";"17";9.15795351389211;45.4474329815519;"(45.44743298155194, 9.15795351389211)"
692;"5142";PIAZZALE DELLE MILIZIE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2009";"23";9.15629076033547;45.4499444099494;"(45.449944409949396, 9.15629076033547)"
693;"5142";PIAZZALE DELLE MILIZIE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2009";"25";9.15642748819519;45.4495701604837;"(45.449570160483724, 9.156427488195193)"
694;"2158";VIA GIOVANNI BATTISTA MORGAGNI;;ciclabile;ciclabile sede propria;parterre;bidirezionale;corsia ciclabile;"2001";"35";9.21159523617141;45.4777679657381;"(45.47776796573812, 9.211595236171412)"
695;"2158";VIA GIOVANNI BATTISTA MORGAGNI;;ciclabile;ciclabile sede propria;parterre;bidirezionale;corsia ciclabile;"2001";"129";9.21230301331126;45.4784815594049;"(45.47848155940489, 9.212303013311256)"
696;"5275";VIALE CASSALA;;ciclabile;ciclabile segnaletica;ponte;monodirezionale - concorde;corsia ciclabile;"2009";"15";9.15803300382398;45.447299546643;"(45.447299546643, 9.158033003823977)"
697;"5142";PIAZZALE DELLE MILIZIE;;ciclabile;ciclabile segnaletica;ponte;monodirezionale - concorde;corsia ciclabile;"2009";"44";9.1559805514362;45.4501452235358;"(45.45014522353579, 9.155980551436196)"
698;"5142";PIAZZALE DELLE MILIZIE;;ciclabile;ciclabile segnaletica;ponte;monodirezionale - concorde;corsia ciclabile;"2009";"67";9.15596682106843;45.4498278261252;"(45.449827826125194, 9.155966821068427)"
699;"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2020";"8";9.15060239058623;45.4741268632166;"(45.47412686321657, 9.150602390586233)"
700;"2530";VIA OLGETTINA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2008";"21";9.26636489341475;45.5096452577407;"(45.50964525774067, 9.266364893414755)"
701;"2530";VIA OLGETTINA;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"2008";"55";9.26653745957493;45.5099141382197;"(45.50991413821966, 9.26653745957493)"
702;"2390";VIA PALMANOVA;;urbana;promiscuo pedoni;sottopasso;bidirezionale;percorso promiscuo - pedonale e ciclabile;"1995";"60";9.25293657215057;45.5090970428836;"(45.50909704288358, 9.252936572150565)"
703;"5144";ALZAIA NAVIGLIO GRANDE;;urbana;promiscuo pedoni;passerella;bidirezionale;non regolamentato;"1968";"44";9.16740679768307;45.4503014014611;"(45.45030140146115, 9.16740679768307)"
704;"6108";VIA GIUSEPPE DEZZA;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"1989";"9";9.160608977266;45.4608387411012;"(45.46083874110117, 9.160608977266005)"
