AnnoScol;Tipologia di Gestione;Unita Scol;Alunni;IdQuartiere;Quartiere
2011/2012;Statale;1;161;31;Monlue' - Ponte Lambro
2011/2012;Statale;1;393;33;Rogoredo - Santa Giulia
2011/2012;Privata paritaria;3;613;35;Lodi - Corvetto
2011/2012;Statale;4;1266;35;Lodi - Corvetto
2011/2012;Statale;1;239;36;Scalo Romana
2011/2012;Statale;1;264;37;Morivione
2011/2012;Statale;2;709;38;Vigentino - Q.re Fatima
2011/2012;Privata non paritaria;1;77;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2011/2012;Statale;3;792;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2011/2012;Privata paritaria;2;136;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2011/2012;Statale;3;1016;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2011/2012;Privata paritaria;1;324;43;Tibaldi
2011/2012;Statale;1;247;44;Porta Ticinese - Conchetta
2011/2012;Statale;1;316;45;Moncucco - San Cristoforo
2011/2012;Statale;3;533;46;Barona
2011/2012;Privata paritaria;1;51;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2011/2012;Statale;3;764;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2011/2012;Privata paritaria;1;226;49;Giambellino
2011/2012;Statale;1;386;49;Giambellino
2011/2012;Statale;2;671;50;Porta Genova
2011/2012;Privata paritaria;2;164;51;Porta Magenta
2011/2012;Statale;1;875;51;Porta Magenta
2011/2012;Privata paritaria;3;345;52;Bande Nere
2011/2012;Statale;4;1731;52;Bande Nere
2011/2012;Privata paritaria;1;252;53;Lorenteggio
2011/2012;Statale;3;958;53;Lorenteggio
2011/2012;Statale;1;114;54;Muggiano
2011/2012;Statale;3;1056;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2011/2012;Privata paritaria;1;235;56;Forze Armate
2011/2012;Privata paritaria;1;156;56;Forze Armate
2011/2012;Statale;3;711;56;Forze Armate
2011/2012;Statale;1;340;57;San Siro
2011/2012;Privata paritaria;2;223;58;De Angeli - Monte Rosa
2011/2012;Privata paritaria;2;238;60;Stadio - Ippodromi
2011/2012;Privata non paritaria;3;711;60;Stadio - Ippodromi
2011/2012;Statale;4;722;60;Stadio - Ippodromi
2011/2012;Statale;1;230;61;Quarto Cagnino
2011/2012;Statale;1;181;62;Quinto Romano
2011/2012;Privata paritaria;1;113;63;Figino
2011/2012;Statale;1;59;63;Figino
2011/2012;Statale;6;1392;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2011/2012;Privata paritaria;1;94;66;QT 8
2011/2012;Statale;1;250;66;QT 8
2011/2012;Privata paritaria;2;316;67;Portello
2011/2012;Statale;1;630;67;Portello
2011/2012;Privata paritaria;1;389;68;Pagano
2011/2012;Statale;1;473;68;Pagano
2011/2012;Privata paritaria;1;128;69;Sarpi
2011/2012;Statale;3;1182;69;Sarpi
2011/2012;Privata paritaria;3;303;71;Villapizzone - Cagnola - Boldinasco
2011/2012;Statale;5;1654;71;Villapizzone - Cagnola - Boldinasco
2011/2012;Privata paritaria;1;96;72;Maggiore - Musocco - Certosa
2011/2012;Statale;1;123;72;Maggiore - Musocco - Certosa
2011/2012;Privata paritaria;1;106;76;Quarto Oggiaro - Vialba - Musocco
2011/2012;Statale;4;1023;76;Quarto Oggiaro - Vialba - Musocco
2011/2012;Privata paritaria;1;235;77;Bovisa
2011/2012;Statale;1;387;77;Bovisa
2011/2012;Privata paritaria;1;250;79;Dergano
2011/2012;Statale;2;687;79;Dergano
2011/2012;Statale;3;973;80;Affori
2011/2012;Statale;1;226;81;Bovisasca
2011/2012;Privata paritaria;1;260;82;Comasina
2011/2012;Statale;1;206;82;Comasina
2011/2012;Statale;2;501;83;Bruzzano
2011/2012;Privata paritaria;1;153;84;Parco Nord
2012/2013;STATALE;3;953;1;Duomo
2012/2013;Privata paritaria;1;265;1;Duomo
2012/2013;STATALE;2;496;2;Brera
2012/2013;Privata paritaria;2;178;2;Brera
2012/2013;PRIVATA NON PARITARIA;2;477;2;Brera
2012/2013;STATALE;2;618;4;Guastalla
2012/2013;Privata paritaria;5;719;4;Guastalla
2012/2013;STATALE;2;959;5;Porta Vigentina - Porta Lodovica
2012/2013;Privata paritaria;1;126;5;Porta Vigentina - Porta Lodovica
2012/2013;STATALE;2;435;6;Porta Ticinese - Conca del Naviglio
2012/2013;Privata paritaria;1;189;6;Porta Ticinese - Conca del Naviglio
2012/2013;STATALE;3;919;7;Magenta - S.Vittore
2012/2013;Privata paritaria;3;742;7;Magenta - S.Vittore
2012/2013;STATALE;1;233;10;Stazione Centrale - Ponte Seveso
2012/2013;Privata paritaria;2;546;10;Stazione Centrale - Ponte Seveso
2012/2013;STATALE;1;298;11;Isola
2012/2013;Privata paritaria;1;383;11;Isola
2012/2013;STATALE;3;1351;12;Maciachini - Maggiolina
2012/2013;STATALE;2;578;13;Greco - Segnano
2012/2013;STATALE;4;1216;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2012/2013;Privata paritaria;2;339;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2012/2013;STATALE;6;1382;16;Gorla - Precotto
2012/2013;STATALE;1;401;17;Adriano
2012/2013;Privata paritaria;1;142;18;Cimiano - Rottole - Q.re Feltre
2012/2013;PRIVATA NON PARITARIA;1;250;18;Cimiano - Rottole - Q.re Feltre
2012/2013;STATALE;2;608;18;Cimiano - Rottole - Q.re Feltre
2012/2013;STATALE;2;630;19;Padova - Turro - Crescenzago
2012/2013;Privata paritaria;2;509;19;Padova - Turro - Crescenzago
2012/2013;STATALE;4;1479;20;Loreto - Casoretto - NoLo
2012/2013;PRIVATA NON PARITARIA;1;83;20;Loreto - Casoretto - NoLo
2012/2013;STATALE;4;1790;21;Buenos Aires - Porta Venezia - Porta Monforte
2012/2013;Privata paritaria;1;118;21;Buenos Aires - Porta Venezia - Porta Monforte
2012/2013;STATALE;4;1848;22;Citta' studi
2012/2013;Privata paritaria;5;621;22;Citta' studi
2012/2013;STATALE;2;456;23;Lambrate - Ortica
2012/2013;Privata paritaria;2;351;23;Lambrate - Ortica
2012/2013;STATALE;1;253;25;Corsica
2012/2013;Privata paritaria;1;229;25;Corsica
2012/2013;PRIVATA NON PARITARIA;1;152;25;Corsica
2012/2013;STATALE;2;952;26;XXII Marzo
2012/2013;Privata paritaria;1;168;26;XXII Marzo
2012/2013;STATALE;1;257;27;Pta Romana
2012/2013;Privata paritaria;1;104;27;Pta Romana
2012/2013;STATALE;1;447;28;Umbria - Molise - Calvairate
2012/2013;STATALE;1;284;29;Ortomercato
2012/2013;STATALE;4;720;30;Taliedo - Morsenchio - Q.re Forlanini
2012/2013;STATALE;1;182;31;Monlue' - Ponte Lambro
2012/2013;STATALE;1;382;33;Rogoredo - Santa Giulia
2012/2013;STATALE;4;1215;35;Lodi - Corvetto
2012/2013;Privata paritaria;3;651;35;Lodi - Corvetto
2012/2013;STATALE;1;266;36;Scalo Romana
2012/2013;STATALE;1;248;37;Morivione
2012/2013;STATALE;2;679;38;Vigentino - Q.re Fatima
2012/2013;STATALE;3;822;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2012/2013;PRIVATA NON PARITARIA;1;84;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2012/2013;STATALE;3;1051;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2012/2013;Privata paritaria;2;153;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2012/2013;Privata paritaria;1;329;43;Tibaldi
2012/2013;STATALE;1;246;44;Porta Ticinese - Conchetta
2012/2013;STATALE;1;341;45;Moncucco - San Cristoforo
2012/2013;STATALE;3;497;46;Barona
2012/2013;STATALE;3;820;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2012/2013;Privata paritaria;1;70;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2012/2013;STATALE;1;400;49;Giambellino
2012/2013;Privata paritaria;1;229;49;Giambellino
2012/2013;STATALE;2;719;50;Porta Genova
2012/2013;STATALE;1;854;51;Porta Magenta
2012/2013;Privata paritaria;2;156;51;Porta Magenta
2012/2013;STATALE;4;1752;52;Bande Nere
2012/2013;Privata paritaria;3;331;52;Bande Nere
2012/2013;STATALE;3;972;53;Lorenteggio
2012/2013;Privata paritaria;1;251;53;Lorenteggio
2012/2013;STATALE;1;113;54;Muggiano
2012/2013;STATALE;3;1082;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2012/2013;STATALE;3;710;56;Forze Armate
2012/2013;Privata paritaria;1;239;56;Forze Armate
2012/2013;Privata paritaria;1;154;56;Forze Armate
2012/2013;STATALE;1;346;57;San Siro
2012/2013;Privata paritaria;2;222;58;De Angeli - Monte Rosa
2012/2013;STATALE;4;717;60;Stadio - Ippodromi
2012/2013;Privata paritaria;2;238;60;Stadio - Ippodromi
2012/2013;PRIVATA NON PARITARIA;3;830;60;Stadio - Ippodromi
2012/2013;STATALE;1;208;61;Quarto Cagnino
2012/2013;STATALE;1;175;62;Quinto Romano
2012/2013;STATALE;1;52;63;Figino
2012/2013;Privata paritaria;1;106;63;Figino
2012/2013;STATALE;6;1390;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2012/2013;STATALE;1;256;66;QT 8
2012/2013;Privata paritaria;1;104;66;QT 8
2012/2013;STATALE;1;633;67;Portello
2012/2013;Privata paritaria;2;337;67;Portello
2012/2013;STATALE;1;500;68;Pagano
2012/2013;Privata paritaria;1;396;68;Pagano
2012/2013;STATALE;3;1223;69;Sarpi
2012/2013;Privata paritaria;1;135;69;Sarpi
2012/2013;STATALE;5;1702;71;Villapizzone - Cagnola - Boldinasco
2012/2013;Privata paritaria;3;307;71;Villapizzone - Cagnola - Boldinasco
2012/2013;STATALE;1;120;72;Maggiore - Musocco - Certosa
2012/2013;Privata paritaria;1;100;72;Maggiore - Musocco - Certosa
2012/2013;STATALE;4;1002;76;Quarto Oggiaro - Vialba - Musocco
2012/2013;Privata paritaria;1;102;76;Quarto Oggiaro - Vialba - Musocco
2012/2013;STATALE;1;420;77;Bovisa
2012/2013;Privata paritaria;1;234;77;Bovisa
2012/2013;STATALE;2;713;79;Dergano
2012/2013;Privata paritaria;1;254;79;Dergano
2012/2013;STATALE;3;990;80;Affori
2012/2013;STATALE;1;216;81;Bovisasca
2012/2013;STATALE;1;222;82;Comasina
2012/2013;Privata paritaria;1;262;82;Comasina
2012/2013;STATALE;2;527;83;Bruzzano
2012/2013;Privata paritaria;1;174;84;Parco Nord
2013/2014;Privata paritaria;1;282;1;Duomo
2013/2014;Statale;3;962;1;Duomo
2013/2014;Privata paritaria;2;175;2;Brera
2013/2014;Privata non paritaria;2;455;2;Brera
2013/2014;Statale;2;511;2;Brera
2013/2014;Privata paritaria;5;654;4;Guastalla
2013/2014;Statale;2;618;4;Guastalla
2013/2014;Privata paritaria;1;125;5;Porta Vigentina - Porta Lodovica
2013/2014;Statale;2;941;5;Porta Vigentina - Porta Lodovica
2013/2014;Privata paritaria;1;183;6;Porta Ticinese - Conca del Naviglio
2013/2014;Statale;2;443;6;Porta Ticinese - Conca del Naviglio
2013/2014;Privata paritaria;3;752;7;Magenta - S.Vittore
2013/2014;Statale;3;939;7;Magenta - S.Vittore
2013/2014;Privata paritaria;2;548;10;Stazione Centrale - Ponte Seveso
2013/2014;Statale;1;243;10;Stazione Centrale - Ponte Seveso
2013/2014;Privata paritaria;1;378;11;Isola
2013/2014;Statale;1;309;11;Isola
2013/2014;Statale;3;1389;12;Maciachini - Maggiolina
2013/2014;Statale;2;588;13;Greco - Segnano
2013/2014;Privata paritaria;2;352;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2013/2014;Statale;4;1254;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2013/2014;Statale;6;1440;16;Gorla - Precotto
2013/2014;Statale;1;403;17;Adriano
2013/2014;Privata paritaria;1;154;18;Cimiano - Rottole - Q.re Feltre
2013/2014;Privata non paritaria;1;234;18;Cimiano - Rottole - Q.re Feltre
2013/2014;Statale;2;662;18;Cimiano - Rottole - Q.re Feltre
2013/2014;Privata paritaria;2;498;19;Padova - Turro - Crescenzago
2013/2014;Statale;2;683;19;Padova - Turro - Crescenzago
2013/2014;Privata non paritaria;1;101;20;Loreto - Casoretto - NoLo
2013/2014;Statale;4;1518;20;Loreto - Casoretto - NoLo
2013/2014;Privata paritaria;1;114;21;Buenos Aires - Porta Venezia - Porta Monforte
2013/2014;Statale;4;1823;21;Buenos Aires - Porta Venezia - Porta Monforte
2013/2014;Privata paritaria;4;480;22;Citta' studi
2013/2014;Statale;4;1850;22;Citta' studi
2013/2014;Privata paritaria;2;357;23;Lambrate - Ortica
2013/2014;Statale;2;482;23;Lambrate - Ortica
2013/2014;Privata paritaria;1;232;25;Corsica
2013/2014;Privata non paritaria;1;165;25;Corsica
2013/2014;Statale;1;268;25;Corsica
2013/2014;Privata paritaria;1;207;26;XXII Marzo
2013/2014;Statale;2;979;26;XXII Marzo
2013/2014;Privata paritaria;1;96;27;Pta Romana
2013/2014;Statale;1;257;27;Pta Romana
2013/2014;Statale;1;444;28;Umbria - Molise - Calvairate
2013/2014;Statale;1;305;29;Ortomercato
2013/2014;Statale;4;754;30;Taliedo - Morsenchio - Q.re Forlanini
2013/2014;Statale;1;193;31;Monlue' - Ponte Lambro
2013/2014;Statale;1;386;33;Rogoredo - Santa Giulia
2013/2014;Privata paritaria;3;680;35;Lodi - Corvetto
2013/2014;Statale;4;1245;35;Lodi - Corvetto
2013/2014;Statale;1;290;36;Scalo Romana
2013/2014;Privata non paritaria;1;8;37;Morivione
2013/2014;Statale;1;238;37;Morivione
2013/2014;Statale;2;668;38;Vigentino - Q.re Fatima
2013/2014;Privata non paritaria;1;89;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2013/2014;Statale;3;810;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2013/2014;Privata paritaria;2;173;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2013/2014;Statale;3;1013;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2013/2014;Privata paritaria;1;322;43;Tibaldi
2013/2014;Statale;1;259;44;Porta Ticinese - Conchetta
2013/2014;Statale;1;332;45;Moncucco - San Cristoforo
2013/2014;Statale;3;473;46;Barona
2013/2014;Privata paritaria;1;93;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2013/2014;Statale;3;846;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2013/2014;Privata paritaria;1;229;49;Giambellino
2013/2014;Statale;1;415;49;Giambellino
2013/2014;Statale;2;709;50;Porta Genova
2013/2014;Privata paritaria;2;161;51;Porta Magenta
2013/2014;Statale;1;853;51;Porta Magenta
2013/2014;Privata paritaria;3;336;52;Bande Nere
2013/2014;Statale;4;1731;52;Bande Nere
2013/2014;Privata paritaria;2;265;53;Lorenteggio
2013/2014;Statale;3;1016;53;Lorenteggio
2013/2014;Statale;1;111;54;Muggiano
2013/2014;Statale;3;1088;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2013/2014;Privata paritaria;1;239;56;Forze Armate
2013/2014;Privata paritaria;1;156;56;Forze Armate
2013/2014;Statale;3;691;56;Forze Armate
2013/2014;Statale;1;358;57;San Siro
2013/2014;Privata paritaria;2;223;58;De Angeli - Monte Rosa
2013/2014;Privata paritaria;2;236;60;Stadio - Ippodromi
2013/2014;Privata non paritaria;2;604;60;Stadio - Ippodromi
2013/2014;Statale;4;775;60;Stadio - Ippodromi
2013/2014;Statale;1;228;61;Quarto Cagnino
2013/2014;Statale;1;157;62;Quinto Romano
2013/2014;Privata paritaria;1;104;63;Figino
2013/2014;Statale;1;51;63;Figino
2013/2014;Statale;6;1369;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2013/2014;Privata paritaria;1;92;66;QT 8
2013/2014;Statale;1;266;66;QT 8
2013/2014;Privata paritaria;2;346;67;Portello
2013/2014;Statale;1;668;67;Portello
2013/2014;Privata paritaria;1;393;68;Pagano
2013/2014;Statale;1;512;68;Pagano
2013/2014;Privata paritaria;1;136;69;Sarpi
2013/2014;Statale;3;1266;69;Sarpi
2013/2014;Privata paritaria;3;304;71;Villapizzone - Cagnola - Boldinasco
2013/2014;Statale;5;1775;71;Villapizzone - Cagnola - Boldinasco
2013/2014;Privata paritaria;1;107;72;Maggiore - Musocco - Certosa
2013/2014;Statale;1;136;72;Maggiore - Musocco - Certosa
2013/2014;Privata paritaria;1;102;76;Quarto Oggiaro - Vialba - Musocco
2013/2014;Statale;4;985;76;Quarto Oggiaro - Vialba - Musocco
2013/2014;Privata paritaria;1;231;77;Bovisa
2013/2014;Statale;1;435;77;Bovisa
2013/2014;Privata paritaria;1;251;79;Dergano
2013/2014;Statale;2;740;79;Dergano
2013/2014;Statale;3;1001;80;Affori
2013/2014;Statale;1;219;81;Bovisasca
2013/2014;Privata paritaria;1;265;82;Comasina
2013/2014;Statale;1;206;82;Comasina
2013/2014;Statale;2;560;83;Bruzzano
2013/2014;Privata paritaria;1;173;84;Parco Nord
2014/2015;Privata paritaria;1;296;1;Duomo
2014/2015;Privata paritaria;2;158;2;Brera
2014/2015;Privata paritaria;5;597;4;Guastalla
2014/2015;Privata paritaria;1;113;5;Porta Vigentina - Porta Lodovica
2014/2015;Privata paritaria;1;172;6;Porta Ticinese - Conca del Naviglio
2014/2015;Privata paritaria;3;749;7;Magenta - S.Vittore
2014/2015;Privata paritaria;2;536;10;Stazione Centrale - Ponte Seveso
2014/2015;Privata paritaria;1;370;11;Isola
2014/2015;Privata paritaria;2;379;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2014/2015;Privata paritaria;1;131;18;Cimiano - Rottole - Q.re Feltre
2014/2015;Privata paritaria;2;489;19;Padova - Turro - Crescenzago
2014/2015;Privata paritaria;1;120;20;Loreto - Casoretto - NoLo
2014/2015;Privata paritaria;1;111;21;Buenos Aires - Porta Venezia - Porta Monforte
2014/2015;Privata paritaria;4;449;22;Citta' studi
2014/2015;Privata paritaria;2;368;23;Lambrate - Ortica
2014/2015;Privata paritaria;1;223;25;Corsica
2014/2015;Privata paritaria;1;221;26;XXII Marzo
2014/2015;Privata paritaria;1;96;27;Pta Romana
2014/2015;Privata paritaria;3;686;35;Lodi - Corvetto
2014/2015;Privata paritaria;2;187;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2014/2015;Privata paritaria;1;324;43;Tibaldi
2014/2015;Privata paritaria;1;111;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2014/2015;Privata paritaria;1;228;49;Giambellino
2014/2015;Privata paritaria;2;151;51;Porta Magenta
2014/2015;Privata paritaria;3;353;52;Bande Nere
2014/2015;Privata paritaria;2;268;53;Lorenteggio
2014/2015;Privata paritaria;2;406;56;Forze Armate
2014/2015;Privata paritaria;2;210;58;De Angeli - Monte Rosa
2014/2015;Privata paritaria;2;231;60;Stadio - Ippodromi
2014/2015;Privata paritaria;1;99;63;Figino
2014/2015;Privata paritaria;1;89;66;QT 8
2014/2015;Privata paritaria;2;354;67;Portello
2014/2015;Privata paritaria;1;401;68;Pagano
2014/2015;Privata paritaria;1;156;69;Sarpi
2015/2016;Privata paritaria;1;295;1;Duomo
2015/2016;Privata paritaria;1;121;2;Brera
2015/2016;Privata paritaria;5;590;4;Guastalla
2015/2016;Privata paritaria;1;108;5;Porta Vigentina - Porta Lodovica
2015/2016;Privata paritaria;1;179;6;Porta Ticinese - Conca del Naviglio
2015/2016;Privata paritaria;3;795;7;Magenta - S.Vittore
2015/2016;Privata paritaria;2;537;10;Stazione Centrale - Ponte Seveso
2015/2016;Privata paritaria;1;355;11;Isola
2015/2016;Privata paritaria;2;398;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2015/2016;Privata paritaria;1;132;18;Cimiano - Rottole - Q.re Feltre
2015/2016;Privata paritaria;2;514;19;Padova - Turro - Crescenzago
2015/2016;Privata paritaria;1;118;20;Loreto - Casoretto - NoLo
2015/2016;Privata paritaria;1;95;21;Buenos Aires - Porta Venezia - Porta Monforte
2015/2016;Privata paritaria;4;460;22;Citta' studi
2015/2016;Privata paritaria;2;369;23;Lambrate - Ortica
2015/2016;Privata paritaria;1;221;25;Corsica
2015/2016;Privata paritaria;1;214;26;XXII Marzo
2015/2016;Privata paritaria;1;94;27;Pta Romana
2015/2016;Privata paritaria;3;668;35;Lodi - Corvetto
2015/2016;Privata paritaria;2;201;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2015/2016;Privata paritaria;1;313;43;Tibaldi
2015/2016;Privata paritaria;1;105;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2015/2016;Privata paritaria;1;222;49;Giambellino
2015/2016;Privata paritaria;2;143;51;Porta Magenta
2015/2016;Privata paritaria;3;358;52;Bande Nere
2015/2016;Privata paritaria;1;265;53;Lorenteggio
2015/2016;Privata paritaria;2;357;56;Forze Armate
2015/2016;Privata paritaria;2;206;58;De Angeli - Monte Rosa
2015/2016;Privata paritaria;2;216;60;Stadio - Ippodromi
2015/2016;Privata paritaria;1;82;63;Figino
2015/2016;Privata paritaria;1;83;66;QT 8
2015/2016;Privata paritaria;2;333;67;Portello
2015/2016;Privata paritaria;1;403;68;Pagano
2015/2016;Privata paritaria;1;159;69;Sarpi
2015/2016;Privata paritaria;3;291;71;Villapizzone - Cagnola - Boldinasco
2015/2016;Privata paritaria;1;101;72;Maggiore - Musocco - Certosa
2015/2016;Privata paritaria;1;88;76;Quarto Oggiaro - Vialba - Musocco
2015/2016;Privata paritaria;1;249;77;Bovisa
2015/2016;Privata paritaria;1;260;79;Dergano
2015/2016;Privata paritaria;1;255;82;Comasina
2015/2016;Privata paritaria;1;134;84;Parco Nord
2015/2016;Privata non paritaria;2;470;2;Brera
2015/2016;Privata non paritaria;1;217;18;Cimiano - Rottole - Q.re Feltre
2015/2016;Privata non paritaria;1;217;25;Corsica
2015/2016;Privata non paritaria;1;37;37;Morivione
2014/2015;Privata paritaria;3;299;71;Villapizzone - Cagnola - Boldinasco
2014/2015;Privata paritaria;1;111;72;Maggiore - Musocco - Certosa
2014/2015;Privata paritaria;1;99;76;Quarto Oggiaro - Vialba - Musocco
2014/2015;Privata paritaria;1;229;77;Bovisa
2014/2015;Privata paritaria;1;251;79;Dergano
2014/2015;Privata paritaria;1;258;82;Comasina
2014/2015;Privata paritaria;1;155;84;Parco Nord
2014/2015;Privata non paritaria;2;464;2;Brera
2014/2015;Privata non paritaria;1;212;18;Cimiano - Rottole - Q.re Feltre
2014/2015;Privata non paritaria;1;195;25;Corsica
2014/2015;Privata non paritaria;1;18;37;Morivione
2014/2015;Privata non paritaria;1;87;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2014/2015;Privata non paritaria;2;657;60;Stadio - Ippodromi
2014/2015;statale;3;981;1;Duomo
2014/2015;statale;2;503;2;Brera
2014/2015;statale;2;608;4;Guastalla
2014/2015;statale;2;947;5;Porta Vigentina - Porta Lodovica
2014/2015;statale;2;479;6;Porta Ticinese - Conca del Naviglio
2014/2015;statale;3;934;7;Magenta - S.Vittore
2014/2015;statale;1;240;10;Stazione Centrale - Ponte Seveso
2014/2015;statale;1;341;11;Isola
2014/2015;statale;3;1375;12;Maciachini - Maggiolina
2014/2015;statale;2;574;13;Greco - Segnano
2014/2015;statale;4;1344;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2014/2015;statale;6;1433;16;Gorla - Precotto
2014/2015;statale;1;434;17;Adriano
2014/2015;statale;2;683;18;Cimiano - Rottole - Q.re Feltre
2014/2015;statale;2;714;19;Padova - Turro - Crescenzago
2014/2015;statale;4;1579;20;Loreto - Casoretto - NoLo
2014/2015;statale;4;1847;21;Buenos Aires - Porta Venezia - Porta Monforte
2014/2015;statale;4;1858;22;Citta' studi
2014/2015;statale;2;452;23;Lambrate - Ortica
2014/2015;statale;1;265;25;Corsica
2014/2015;statale;2;1047;26;XXII Marzo
2014/2015;statale;1;250;27;Pta Romana
2014/2015;statale;1;441;28;Umbria - Molise - Calvairate
2014/2015;statale;1;303;29;Ortomercato
2014/2015;statale;4;777;30;Taliedo - Morsenchio - Q.re Forlanini
2014/2015;statale;1;201;31;Monlue' - Ponte Lambro
2014/2015;statale;1;400;33;Rogoredo - Santa Giulia
2014/2015;statale;4;1278;35;Lodi - Corvetto
2014/2015;statale;1;305;36;Scalo Romana
2015/2016;Privata non paritaria;1;88;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2015/2016;Privata non paritaria;2;604;60;Stadio - Ippodromi
2015/2016;statale;3;973;1;Duomo
2014/2015;statale;1;251;37;Morivione
2014/2015;statale;2;655;38;Vigentino - Q.re Fatima
2014/2015;statale;3;796;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2014/2015;statale;3;988;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2014/2015;statale;1;286;44;Porta Ticinese - Conchetta
2014/2015;statale;1;335;45;Moncucco - San Cristoforo
2014/2015;statale;3;454;46;Barona
2014/2015;statale;3;844;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2014/2015;statale;1;434;49;Giambellino
2014/2015;statale;2;709;50;Porta Genova
2014/2015;statale;1;856;51;Porta Magenta
2014/2015;statale;4;1773;52;Bande Nere
2014/2015;statale;3;983;53;Lorenteggio
2014/2015;statale;1;118;54;Muggiano
2014/2015;statale;3;1106;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2014/2015;statale;3;676;56;Forze Armate
2014/2015;statale;1;393;57;San Siro
2014/2015;statale;4;808;60;Stadio - Ippodromi
2014/2015;statale;1;217;61;Quarto Cagnino
2014/2015;statale;1;152;62;Quinto Romano
2014/2015;statale;1;69;63;Figino
2014/2015;statale;6;1369;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2014/2015;statale;1;282;66;QT 8
2014/2015;statale;1;674;67;Portello
2014/2015;statale;1;517;68;Pagano
2014/2015;statale;3;1307;69;Sarpi
2014/2015;statale;5;1816;71;Villapizzone - Cagnola - Boldinasco
2014/2015;statale;1;129;72;Maggiore - Musocco - Certosa
2014/2015;statale;4;955;76;Quarto Oggiaro - Vialba - Musocco
2014/2015;statale;1;454;77;Bovisa
2014/2015;statale;2;750;79;Dergano
2014/2015;statale;3;1028;80;Affori
2014/2015;statale;1;209;81;Bovisasca
2014/2015;statale;1;207;82;Comasina
2014/2015;statale;2;599;83;Bruzzano
2015/2016;statale;2;537;2;Brera
2015/2016;statale;2;634;4;Guastalla
2015/2016;statale;2;955;5;Porta Vigentina - Porta Lodovica
2015/2016;statale;2;536;6;Porta Ticinese - Conca del Naviglio
2015/2016;statale;3;907;7;Magenta - S.Vittore
2015/2016;statale;1;249;10;Stazione Centrale - Ponte Seveso
2015/2016;statale;1;361;11;Isola
2015/2016;statale;3;1377;12;Maciachini - Maggiolina
2015/2016;statale;2;567;13;Greco - Segnano
2015/2016;statale;4;1337;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2015/2016;statale;6;1471;16;Gorla - Precotto
2015/2016;statale;1;429;17;Adriano
2015/2016;statale;2;736;18;Cimiano - Rottole - Q.re Feltre
2015/2016;statale;2;741;19;Padova - Turro - Crescenzago
2016/2017;Privata paritaria;1;298;1;Duomo
2016/2017;Privata paritaria;1;114;2;Brera
2016/2017;Privata paritaria;5;614;4;Guastalla
2016/2017;Privata paritaria;1;100;5;Porta Vigentina - Porta Lodovica
2016/2017;Privata paritaria;1;188;6;Porta Ticinese - Conca del Naviglio
2016/2017;Privata paritaria;3;818;7;Magenta - S.Vittore
