AnnoScol;Tipologia di Gestione;Unita Scol;Alunni;IdQuartiere;Quartiere
2021/2022;Comunale;3;298;23;Lambrate - Ortica
2021/2022;Comunale;3;237;25;Corsica
2021/2022;Comunale;3;535;26;XXII Marzo
2021/2022;Comunale;2;261;28;Umbria - Molise - Calvairate
2021/2022;Comunale;1;139;29;Ortomercato
2021/2022;Comunale;4;427;30;Taliedo - Morsenchio - Q.re Forlanini
2021/2022;Comunale;1;93;31;Monlue' - Ponte Lambro
2021/2022;Comunale;2;211;33;Rogoredo - Santa Giulia
2021/2022;Comunale;6;693;35;Lodi - Corvetto
2021/2022;Comunale;1;58;37;Morivione
2021/2022;Comunale;2;256;38;Vigentino - Q.re Fatima
2021/2022;Comunale;3;242;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2021/2022;Comunale;4;426;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2021/2022;Comunale;2;191;44;Porta Ticinese - Conchetta
2021/2022;Comunale;3;294;45;Moncucco - San Cristoforo
2021/2022;Comunale;1;94;46;Barona
2021/2022;Comunale;3;268;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2021/2022;Comunale;1;175;49;Giambellino
2021/2022;Comunale;3;394;50;Porta Genova
2021/2022;Comunale;2;226;51;Porta Magenta
2021/2022;Comunale;7;795;52;Bande Nere
2021/2022;Comunale;3;328;53;Lorenteggio
2021/2022;Comunale;6;507;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2021/2022;Comunale;5;494;56;Forze Armate
2021/2022;Comunale;1;165;58;De Angeli - Monte Rosa
2021/2022;Comunale;3;388;60;Stadio - Ippodromi
2021/2022;Comunale;1;47;63;Figino
2021/2022;Comunale;1;72;64;Trenno
2021/2022;Comunale;5;447;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2021/2022;Comunale;2;160;66;QT 8
2021/2022;Comunale;1;145;67;Portello
2021/2022;Comunale;2;431;68;Pagano
2021/2022;Comunale;2;437;69;Sarpi
2021/2022;Comunale;7;836;71;Villapizzone - Cagnola - Boldinasco
2021/2022;Comunale;5;465;76;Quarto Oggiaro - Vialba - Musocco
2021/2022;Comunale;2;247;77;Bovisa
2021/2022;Comunale;2;290;79;Dergano
2021/2022;Comunale;2;185;80;Affori
2021/2022;Comunale;2;114;81;Bovisasca
2021/2022;Comunale;1;90;82;Comasina
2021/2022;Comunale;1;118;83;Bruzzano
2021/2022;Privata paritaria;2;147;1;Duomo
2021/2022;Privata paritaria;1;93;2;Brera
2021/2022;Privata paritaria;4;273;4;Guastalla
2021/2022;Privata paritaria;1;60;5;Porta Vigentina - Porta Lodovica
2021/2022;Privata paritaria;1;48;6;Porta Ticinese - Conca del Naviglio
2021/2022;Privata paritaria;2;261;7;Magenta - S.Vittore
2021/2022;Privata paritaria;2;192;10;Stazione Centrale - Ponte Seveso
2021/2022;Privata paritaria;1;115;11;Isola
2021/2022;Privata paritaria;3;141;12;Maciachini - Maggiolina
2021/2022;Privata paritaria;1;34;13;Greco - Segnano
2021/2022;Privata paritaria;2;120;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2021/2022;Privata paritaria;3;165;16;Gorla - Precotto
2021/2022;Privata paritaria;2;100;18;Cimiano - Rottole - Q.re Feltre
2021/2022;Privata paritaria;3;230;19;Padova - Turro - Crescenzago
2021/2022;Privata paritaria;1;39;20;Loreto - Casoretto - NoLo
2021/2022;Privata paritaria;3;260;21;Buenos Aires - Porta Venezia - Porta Monforte
2021/2022;Privata paritaria;2;270;22;Citta' studi
2021/2022;Privata paritaria;3;164;23;Lambrate - Ortica
2021/2022;Privata paritaria;2;145;25;Corsica
2021/2022;Privata paritaria;2;80;26;XXII Marzo
2021/2022;Privata paritaria;1;105;27;Pta Romana
2021/2022;Privata paritaria;1;83;28;Umbria - Molise - Calvairate
2021/2022;Privata paritaria;3;244;35;Lodi - Corvetto
2021/2022;Privata paritaria;1;99;36;Scalo Romana
2021/2022;Privata paritaria;1;54;38;Vigentino - Q.re Fatima
2021/2022;Privata paritaria;2;76;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2021/2022;Privata paritaria;2;205;43;Tibaldi
2021/2022;Privata paritaria;2;97;44;Porta Ticinese - Conchetta
2021/2022;Privata paritaria;1;41;45;Moncucco - San Cristoforo
2021/2022;Privata paritaria;1;58;49;Giambellino
2021/2022;Privata paritaria;2;138;51;Porta Magenta
2021/2022;Privata paritaria;4;235;52;Bande Nere
2021/2022;Privata paritaria;2;197;53;Lorenteggio
2021/2022;Privata paritaria;1;68;56;Forze Armate
2021/2022;Privata paritaria;1;149;57;San Siro
2021/2022;Privata paritaria;2;114;58;De Angeli - Monte Rosa
2021/2022;Privata paritaria;2;168;60;Stadio - Ippodromi
2021/2022;Privata paritaria;1;77;61;Quarto Cagnino
2021/2022;Privata paritaria;1;14;63;Figino
2021/2022;Privata paritaria;1;37;66;QT 8
2021/2022;Privata paritaria;1;94;69;Sarpi
2021/2022;Privata paritaria;3;135;71;Villapizzone - Cagnola - Boldinasco
2021/2022;Privata paritaria;1;109;72;Maggiore - Musocco - Certosa
2021/2022;Privata paritaria;1;47;76;Quarto Oggiaro - Vialba - Musocco
2021/2022;Privata paritaria;1;84;77;Bovisa
2021/2022;Privata paritaria;1;110;79;Dergano
2021/2022;Privata paritaria;1;88;80;Affori
2021/2022;Privata paritaria;2;121;82;Comasina
2021/2022;Privata paritaria;1;69;83;Bruzzano
2021/2022;Privata paritaria;1;51;84;Parco Nord
2021/2022;Privata non paritaria;2;200;2;Brera
2021/2022;Privata non paritaria;2;193;10;Stazione Centrale - Ponte Seveso
2021/2022;Privata non paritaria;1;113;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2021/2022;Privata non paritaria;1;84;18;Cimiano - Rottole - Q.re Feltre
2021/2022;Privata non paritaria;1;74;20;Loreto - Casoretto - NoLo
2021/2022;Privata non paritaria;1;53;22;Citta' studi
2021/2022;Privata non paritaria;1;86;25;Corsica
2021/2022;Privata non paritaria;1;79;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2021/2022;Privata non paritaria;2;238;60;Stadio - Ippodromi
2021/2022;Privata non paritaria;1;140;67;Portello
2021/2022;Privata non paritaria;1;34;69;Sarpi
2021/2022;statale;1;106;6;Porta Ticinese - Conca del Naviglio
2021/2022;statale;2;167;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2021/2022;statale;2;141;16;Gorla - Precotto
2021/2022;statale;2;102;19;Padova - Turro - Crescenzago
2021/2022;statale;1;46;30;Taliedo - Morsenchio - Q.re Forlanini
2021/2022;statale;1;87;38;Vigentino - Q.re Fatima
2021/2022;statale;1;82;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2021/2022;statale;1;78;46;Barona
2021/2022;statale;1;105;52;Bande Nere
2021/2022;statale;1;19;54;Muggiano
2021/2022;statale;1;76;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2021/2022;statale;1;94;56;Forze Armate
2021/2022;statale;1;104;57;San Siro
2021/2022;statale;1;46;61;Quarto Cagnino
2021/2022;statale;1;57;62;Quinto Romano
2021/2022;statale;1;61;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2021/2022;statale;1;97;67;Portello
2021/2022;statale;1;50;69;Sarpi
2021/2022;statale;1;95;72;Maggiore - Musocco - Certosa
2021/2022;statale;3;206;80;Affori
2021/2022;statale;1;89;81;Bovisasca
2021/2022;statale;1;101;83;Bruzzano
2022/2023;Comunale;2;113;1;Duomo
2022/2023;Comunale;2;191;2;Brera
2022/2023;Comunale;1;128;3;Giardini P.ta Venezia
2022/2023;Comunale;1;87;4;Guastalla
2022/2023;Comunale;3;318;5;Porta Vigentina - Porta Lodovica
2022/2023;Comunale;4;364;6;Porta Ticinese - Conca del Naviglio
2022/2023;Comunale;2;229;7;Magenta - S.Vittore
2022/2023;Comunale;1;54;9;Porta Garibaldi - Porta Nuova
2022/2023;Comunale;1;61;10;Stazione Centrale - Ponte Seveso
2022/2023;Comunale;2;251;11;Isola
2022/2023;Comunale;5;416;12;Maciachini - Maggiolina
2022/2023;Comunale;1;172;13;Greco - Segnano
2022/2023;Comunale;5;635;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2022/2023;Comunale;4;424;16;Gorla - Precotto
2022/2023;Comunale;4;318;17;Adriano
2022/2023;Comunale;4;396;18;Cimiano - Rottole - Q.re Feltre
2022/2023;Comunale;2;219;19;Padova - Turro - Crescenzago
2022/2023;Comunale;3;510;20;Loreto - Casoretto - NoLo
2022/2023;Comunale;5;745;21;Buenos Aires - Porta Venezia - Porta Monforte
2022/2023;Comunale;5;574;22;Citta' studi
2022/2023;Comunale;3;310;23;Lambrate - Ortica
2022/2023;Comunale;3;230;25;Corsica
2022/2023;Comunale;3;519;26;XXII Marzo
2022/2023;Comunale;1;159;27;Pta Romana
2022/2023;Comunale;1;96;28;Umbria - Molise - Calvairate
2022/2023;Comunale;1;126;29;Ortomercato
2022/2023;Comunale;4;418;30;Taliedo - Morsenchio - Q.re Forlanini
2022/2023;Comunale;1;92;31;Monlue' - Ponte Lambro
2022/2023;Comunale;2;219;33;Rogoredo - Santa Giulia
2022/2023;Comunale;6;683;35;Lodi - Corvetto
2022/2023;Comunale;1;55;37;Morivione
2022/2023;Comunale;2;266;38;Vigentino - Q.re Fatima
2022/2023;Comunale;2;249;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2022/2023;Comunale;4;407;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2022/2023;Comunale;2;195;44;Porta Ticinese - Conchetta
2022/2023;Comunale;3;284;45;Moncucco - San Cristoforo
2022/2023;Comunale;2;145;46;Barona
2022/2023;Comunale;3;268;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2022/2023;Comunale;2;261;49;Giambellino
2022/2023;Comunale;3;380;50;Porta Genova
2022/2023;Comunale;2;198;51;Porta Magenta
2022/2023;Comunale;6;610;52;Bande Nere
2022/2023;Comunale;3;331;53;Lorenteggio
2022/2023;Comunale;6;479;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2022/2023;Comunale;5;558;56;Forze Armate
2022/2023;Comunale;1;167;58;De Angeli - Monte Rosa
2022/2023;Comunale;3;383;60;Stadio - Ippodromi
2022/2023;Comunale;1;46;63;Figino
2022/2023;Comunale;1;89;64;Trenno
2022/2023;Comunale;5;451;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2022/2023;Comunale;2;155;66;QT 8
2022/2023;Comunale;1;145;67;Portello
2022/2023;Comunale;2;416;68;Pagano
2022/2023;Comunale;2;424;69;Sarpi
2022/2023;Comunale;7;800;71;Villapizzone - Cagnola - Boldinasco
2022/2023;Comunale;5;454;76;Quarto Oggiaro - Vialba - Musocco
2022/2023;Comunale;2;245;77;Bovisa
2022/2023;Comunale;2;281;79;Dergano
2022/2023;Comunale;2;196;80;Affori
2022/2023;Comunale;2;121;81;Bovisasca
2022/2023;Comunale;1;89;82;Comasina
2022/2023;Comunale;1;120;83;Bruzzano
2022/2023;Privata paritaria;2;148;1;Duomo
2022/2023;Privata paritaria;1;77;2;Brera
2022/2023;Privata paritaria;4;266;4;Guastalla
2022/2023;Privata paritaria;1;57;5;Porta Vigentina - Porta Lodovica
2022/2023;Privata paritaria;1;41;6;Porta Ticinese - Conca del Naviglio
2022/2023;Privata paritaria;2;253;7;Magenta - S.Vittore
2022/2023;Privata paritaria;1;37;10;Stazione Centrale - Ponte Seveso
2022/2023;Privata paritaria;1;127;11;Isola
2022/2023;Privata paritaria;3;140;12;Maciachini - Maggiolina
2022/2023;Privata paritaria;1;42;13;Greco - Segnano
2022/2023;Privata paritaria;2;121;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2022/2023;Privata paritaria;3;162;16;Gorla - Precotto
2022/2023;Privata paritaria;1;69;18;Cimiano - Rottole - Q.re Feltre
2022/2023;Privata paritaria;2;164;19;Padova - Turro - Crescenzago
2022/2023;Privata paritaria;2;91;20;Loreto - Casoretto - NoLo
2022/2023;Privata paritaria;4;367;21;Buenos Aires - Porta Venezia - Porta Monforte
2022/2023;Privata paritaria;3;310;22;Citta' studi
2022/2023;Privata paritaria;3;156;23;Lambrate - Ortica
2022/2023;Privata paritaria;1;89;25;Corsica
2022/2023;Privata paritaria;2;108;26;XXII Marzo
2022/2023;Privata paritaria;1;104;27;Pta Romana
2022/2023;Privata paritaria;1;78;28;Umbria - Molise - Calvairate
2022/2023;Privata paritaria;3;218;35;Lodi - Corvetto
2022/2023;Privata paritaria;1;180;36;Scalo Romana
2022/2023;Privata paritaria;1;26;37;Morivione
2022/2023;Privata paritaria;1;45;38;Vigentino - Q.re Fatima
2022/2023;Privata paritaria;1;37;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2022/2023;Privata paritaria;3;251;43;Tibaldi
2022/2023;Privata paritaria;2;74;44;Porta Ticinese - Conchetta
2022/2023;Privata paritaria;1;35;45;Moncucco - San Cristoforo
2022/2023;Privata paritaria;1;50;49;Giambellino
2022/2023;Privata paritaria;2;120;51;Porta Magenta
2022/2023;Privata paritaria;3;205;52;Bande Nere
2022/2023;Privata paritaria;2;167;53;Lorenteggio
2022/2023;Privata paritaria;2;81;56;Forze Armate
2022/2023;Privata paritaria;1;152;57;San Siro
2022/2023;Privata paritaria;2;95;58;De Angeli - Monte Rosa
2022/2023;Privata paritaria;2;173;60;Stadio - Ippodromi
2022/2023;Privata paritaria;1;76;61;Quarto Cagnino
2022/2023;Privata paritaria;1;9;63;Figino
2022/2023;Privata paritaria;1;42;64;Trenno
2022/2023;Privata paritaria;1;48;66;QT 8
2022/2023;Privata paritaria;1;85;69;Sarpi
2022/2023;Privata paritaria;1;43;70;Ghisolfa
2022/2023;Privata paritaria;2;106;71;Villapizzone - Cagnola - Boldinasco
2022/2023;Privata paritaria;1;112;72;Maggiore - Musocco - Certosa
2022/2023;Privata paritaria;1;57;76;Quarto Oggiaro - Vialba - Musocco
2022/2023;Privata paritaria;1;94;77;Bovisa
2022/2023;Privata paritaria;1;116;79;Dergano
2022/2023;Privata paritaria;1;85;80;Affori
2022/2023;Privata paritaria;2;118;82;Comasina
2022/2023;Privata paritaria;1;62;83;Bruzzano
2022/2023;Privata paritaria;1;46;84;Parco Nord
2022/2023;Privata non paritaria;2;212;2;Brera
2022/2023;Privata non paritaria;2;199;10;Stazione Centrale - Ponte Seveso
2022/2023;Privata non paritaria;1;134;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2022/2023;Privata non paritaria;1;94;18;Cimiano - Rottole - Q.re Feltre
2022/2023;Privata non paritaria;1;69;20;Loreto - Casoretto - NoLo
2022/2023;Privata non paritaria;1;51;22;Citta' studi
2022/2023;Privata non paritaria;1;80;25;Corsica
2022/2023;Privata non paritaria;1;76;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2022/2023;Privata non paritaria;1;87;49;Giambellino
2022/2023;Privata non paritaria;2;227;60;Stadio - Ippodromi
2022/2023;Privata non paritaria;1;130;67;Portello
2022/2023;Privata non paritaria;1;16;69;Sarpi
2022/2023;statale;1;108;6;Porta Ticinese - Conca del Naviglio
2022/2023;statale;2;148;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2022/2023;statale;2;139;16;Gorla - Precotto
2022/2023;statale;2;125;19;Padova - Turro - Crescenzago
2022/2023;statale;1;47;30;Taliedo - Morsenchio - Q.re Forlanini
2022/2023;statale;1;87;38;Vigentino - Q.re Fatima
2022/2023;statale;1;81;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2022/2023;statale;1;85;46;Barona
2022/2023;statale;1;108;52;Bande Nere
2022/2023;statale;1;21;54;Muggiano
2022/2023;statale;1;83;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2022/2023;statale;1;102;57;San Siro
2022/2023;statale;2;121;61;Quarto Cagnino
2022/2023;statale;1;55;62;Quinto Romano
2022/2023;statale;1;64;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2022/2023;statale;1;84;67;Portello
2022/2023;statale;1;50;69;Sarpi
2022/2023;statale;1;109;72;Maggiore - Musocco - Certosa
2022/2023;statale;3;214;80;Affori
2022/2023;statale;1;102;81;Bovisasca
2022/2023;statale;1;95;83;Bruzzano
2023/2024;Comunale;1;70;1;Duomo
2023/2024;Comunale;2;184;2;Brera
2023/2024;Comunale;1;139;3;Giardini P.ta Venezia
2023/2024;Comunale;1;94;4;Guastalla
2023/2024;Comunale;3;324;5;Porta Vigentina - Porta Lodovica
2023/2024;Comunale;4;360;6;Porta Ticinese - Conca del Naviglio
2023/2024;Comunale;2;236;7;Magenta - S.Vittore
2023/2024;Comunale;1;57;9;Porta Garibaldi - Porta Nuova
